propertyCode,address,url
95307652,barrio Benicalap,https://www.idealista.com/inmueble/95307652/
95294226,barrio Nou Moles,https://www.idealista.com/inmueble/95294226/
92377031,barrio Benicalap,https://www.idealista.com/inmueble/92377031/
92038933,"Calle de Colón, 17",https://www.idealista.com/inmueble/92038933/
85506065,"Plaza del Miracle del Mocadoret, 5",https://www.idealista.com/inmueble/85506065/
95697691,barrio Nou Moles,https://www.idealista.com/inmueble/95697691/
95684106,Calle d'Olimpia Arozena Torres,https://www.idealista.com/inmueble/95684106/
95180937,"Calle Santa Genoveva Torres, Alfahuir",https://www.idealista.com/inmueble/95180937/
95615940,barrio Patraix,https://www.idealista.com/inmueble/95615940/
95606452,BRASIL,https://www.idealista.com/inmueble/95606452/
95559961,PADRE ESTEBAN PERNET,https://www.idealista.com/inmueble/95559961/
95198643,barrio Sant Llorenç,https://www.idealista.com/inmueble/95198643/
94972047,barrio Soternes,https://www.idealista.com/inmueble/94972047/
94207118,Cardenal Benlloch,https://www.idealista.com/inmueble/94207118/
93983331,barrio La Roqueta,https://www.idealista.com/inmueble/93983331/
27659210,"Calle Conde Salvatierra, 5",https://www.idealista.com/inmueble/27659210/
33323977,barrio Aiora,https://www.idealista.com/inmueble/33323977/
95721162,barrio Nou Moles,https://www.idealista.com/inmueble/95721162/
95720554,barrio Malilla,https://www.idealista.com/inmueble/95720554/
95620063,barrio El Mercat,https://www.idealista.com/inmueble/95620063/
95589106,barrio Sant Llorenç,https://www.idealista.com/inmueble/95589106/
95587358,barrio La Creu Coberta,https://www.idealista.com/inmueble/95587358/
95484137,Calle d'Alfred Toran i Olmos,https://www.idealista.com/inmueble/95484137/
95404354,Calle de Sant Valero,https://www.idealista.com/inmueble/95404354/
95401233,Salvador Giner,https://www.idealista.com/inmueble/95401233/
92427117,Calle Doctor Jaime Segarra,https://www.idealista.com/inmueble/92427117/
91527547,Avenida Escultor Miquel Navarro Navarro,https://www.idealista.com/inmueble/91527547/
94779563,Avenida de la Malva-Rosa,https://www.idealista.com/inmueble/94779563/
84854034,"Calle Doctor Manuel Candela, Valencia",https://www.idealista.com/inmueble/84854034/
93662471,Avenida del Port,https://www.idealista.com/inmueble/93662471/
90879026,Avenida Doctor Peset Aleixandre,https://www.idealista.com/inmueble/90879026/
93236162,Plaza Conde de Carlet,https://www.idealista.com/inmueble/93236162/
91073764,barrio Gran Vía,https://www.idealista.com/inmueble/91073764/
88021299,Avenida Blasco Ibáñez,https://www.idealista.com/inmueble/88021299/
40047678,barrio Sant Francesc,https://www.idealista.com/inmueble/40047678/
91283517,"Calle Maximiliano Thous, 23",https://www.idealista.com/inmueble/91283517/
94313960,barrio Nou Campanar,https://www.idealista.com/inmueble/94313960/
90704182,barrio La Seu,https://www.idealista.com/inmueble/90704182/
86498576,"Calle del Salvador, 5",https://www.idealista.com/inmueble/86498576/
95481091,Beatriz Tortosa,https://www.idealista.com/inmueble/95481091/
95261297,barrio Albors,https://www.idealista.com/inmueble/95261297/
95196772,Calle Padre Viñas,https://www.idealista.com/inmueble/95196772/
95694117,"Calle Carrícola, 7-2",https://www.idealista.com/inmueble/95694117/
95689722,Calle de Don Juan de Austria,https://www.idealista.com/inmueble/95689722/
86991268,Calle Jaime Beltrán,https://www.idealista.com/inmueble/86991268/
95616911,barrio Penya-Roja,https://www.idealista.com/inmueble/95616911/
95582859,barrio El Mercat,https://www.idealista.com/inmueble/95582859/
95569433,barrio La Llum,https://www.idealista.com/inmueble/95569433/
95527408,Calle de Exarchs,https://www.idealista.com/inmueble/95527408/
95519062,Calle del Padre Esteban Pernet,https://www.idealista.com/inmueble/95519062/
95388486,Calle del Rincón de Ademuz,https://www.idealista.com/inmueble/95388486/
95199443,Calle DE CARRICOLA,https://www.idealista.com/inmueble/95199443/
95135663,Olimpia Arozena Torres,https://www.idealista.com/inmueble/95135663/
95093194,Gil y Morte,https://www.idealista.com/inmueble/95093194/
95015462,barrio El Mercat,https://www.idealista.com/inmueble/95015462/
95015431,barrio La Xerea,https://www.idealista.com/inmueble/95015431/
94828177,FERNANDO SASTRE,https://www.idealista.com/inmueble/94828177/
92780060,Padre Anton Martin,https://www.idealista.com/inmueble/92780060/
92519072,Calle de San Jose de Calasanz,https://www.idealista.com/inmueble/92519072/
91027303,Poeta césar simon,https://www.idealista.com/inmueble/91027303/
90762550,MENDIZABAL,https://www.idealista.com/inmueble/90762550/
1143240,Calle Convento de Jerusalén,https://www.idealista.com/inmueble/1143240/
95169398,barrio La Roqueta,https://www.idealista.com/inmueble/95169398/
91676810,San Vicente Martir,https://www.idealista.com/inmueble/91676810/
39211576,Calle de Xiva,https://www.idealista.com/inmueble/39211576/
95407522,San Vicente,https://www.idealista.com/inmueble/95407522/
92848706,barrio Ciutat de les Arts i de les Ciencies,https://www.idealista.com/inmueble/92848706/
95109844,barrio Nou Moles,https://www.idealista.com/inmueble/95109844/
95672746,barrio Aiora,https://www.idealista.com/inmueble/95672746/
95665671,La Constitución - Canaleta,https://www.idealista.com/inmueble/95665671/
88078928,barrio Malilla,https://www.idealista.com/inmueble/88078928/
95640195,barrio L'Amistat,https://www.idealista.com/inmueble/95640195/
95639968,barrio Els Orriols,https://www.idealista.com/inmueble/95639968/
93263673,barrio Russafa,https://www.idealista.com/inmueble/93263673/
95172865,barrio Nou Moles,https://www.idealista.com/inmueble/95172865/
86824323,barrio Playa de la Malvarrosa,https://www.idealista.com/inmueble/86824323/
94239585,"Avenida del Puerto, Mestalla",https://www.idealista.com/inmueble/94239585/
92101193,Carretera Escrivà,https://www.idealista.com/inmueble/92101193/
95680003,barrio Playa de la Malvarrosa,https://www.idealista.com/inmueble/95680003/
95608373,"Calle d'Ausiàs March, 25",https://www.idealista.com/inmueble/95608373/
95553397,barrio Penya-Roja,https://www.idealista.com/inmueble/95553397/
95553541,barrio La Creu Coberta,https://www.idealista.com/inmueble/95553541/
95647504,barrio Nou Moles,https://www.idealista.com/inmueble/95647504/
95646801,barrio Els Orriols,https://www.idealista.com/inmueble/95646801/
95613580,barrio La Seu,https://www.idealista.com/inmueble/95613580/
90494996,barrio Mont-Olivet,https://www.idealista.com/inmueble/90494996/
95581689,barrio La Petxina,https://www.idealista.com/inmueble/95581689/
95531142,barrio Benicalap,https://www.idealista.com/inmueble/95531142/
88431938,barrio El Pilar,https://www.idealista.com/inmueble/88431938/
91877929,barrio Na Rovella,https://www.idealista.com/inmueble/91877929/
87294908,barrio Arrancapins,https://www.idealista.com/inmueble/87294908/
95689572,barrio Arrancapins,https://www.idealista.com/inmueble/95689572/
95689457,barrio Gran Vía,https://www.idealista.com/inmueble/95689457/
87855198,barrio La Roqueta,https://www.idealista.com/inmueble/87855198/
95403400,barrio Sant Isidre,https://www.idealista.com/inmueble/95403400/
95339108,barrio Russafa,https://www.idealista.com/inmueble/95339108/
90081493,barrio Russafa,https://www.idealista.com/inmueble/90081493/
94688735,barrio Barrio de Favara,https://www.idealista.com/inmueble/94688735/
94516134,La Torre,https://www.idealista.com/inmueble/94516134/
93577010,barrio La Creu del Grau,https://www.idealista.com/inmueble/93577010/
93394281,barrio Torrefiel,https://www.idealista.com/inmueble/93394281/
38298198,barrio Playa de la Malvarrosa,https://www.idealista.com/inmueble/38298198/
89743565,barrio Nou Moles,https://www.idealista.com/inmueble/89743565/
95597396,barrio Aiora,https://www.idealista.com/inmueble/95597396/
95133844,"Calle Maximiliano Thous, 23",https://www.idealista.com/inmueble/95133844/
95575616,barrio La Carrasca,https://www.idealista.com/inmueble/95575616/
92035885,La Torre,https://www.idealista.com/inmueble/92035885/
95616679,barrio Trinitat,https://www.idealista.com/inmueble/95616679/
95421818,barrio Sant Marcellí,https://www.idealista.com/inmueble/95421818/
83958004,barrio Benicalap,https://www.idealista.com/inmueble/83958004/
95403027,barrio Nou Moles,https://www.idealista.com/inmueble/95403027/
95243601,barrio Torrefiel,https://www.idealista.com/inmueble/95243601/
94220986,barrio Tormos,https://www.idealista.com/inmueble/94220986/
95211091,barrio Exposició,https://www.idealista.com/inmueble/95211091/
95159940,barrio El Calvari,https://www.idealista.com/inmueble/95159940/
95000667,barrio La Creu Coberta,https://www.idealista.com/inmueble/95000667/
94842988,La Torre,https://www.idealista.com/inmueble/94842988/
87596330,Benimàmet,https://www.idealista.com/inmueble/87596330/
94596939,barrio Nou Moles,https://www.idealista.com/inmueble/94596939/
91533658,barrio El Calvari,https://www.idealista.com/inmueble/91533658/
94374788,barrio El Calvari,https://www.idealista.com/inmueble/94374788/
25917835,barrio La Roqueta,https://www.idealista.com/inmueble/25917835/
84531745,Benimàmet,https://www.idealista.com/inmueble/84531745/
90937118,barrio Aiora,https://www.idealista.com/inmueble/90937118/
93744544,Benimàmet,https://www.idealista.com/inmueble/93744544/
92231910,barrio Natzaret,https://www.idealista.com/inmueble/92231910/
86355240,barrio La Roqueta,https://www.idealista.com/inmueble/86355240/
89878966,barrio La Seu,https://www.idealista.com/inmueble/89878966/
95368050,barrio Sant Pau,https://www.idealista.com/inmueble/95368050/
95312268,Pueblo Nuevo/Poble Nou,https://www.idealista.com/inmueble/95312268/
92219488,Avenida de la Paz,https://www.idealista.com/inmueble/92219488/
94396615,barrio La Petxina,https://www.idealista.com/inmueble/94396615/
92686769,barrio En Corts,https://www.idealista.com/inmueble/92686769/
95722093,Cardenal Benlloch,https://www.idealista.com/inmueble/95722093/
87121222,Calle Castellvins,https://www.idealista.com/inmueble/87121222/
95244598,Calle Conde de Torrefiel,https://www.idealista.com/inmueble/95244598/
95634834,barrio Natzaret,https://www.idealista.com/inmueble/95634834/
95639698,barrio Albors,https://www.idealista.com/inmueble/95639698/
95594401,barrio Benimaclet,https://www.idealista.com/inmueble/95594401/
95402002,La Torre,https://www.idealista.com/inmueble/95402002/
94904467,La Torre,https://www.idealista.com/inmueble/94904467/
87604045,barrio Arrancapins,https://www.idealista.com/inmueble/87604045/
82613523,barrio Arrancapins,https://www.idealista.com/inmueble/82613523/
94152005,El Castell,https://www.idealista.com/inmueble/94152005/
94037248,barrio L'Hort de Senabre,https://www.idealista.com/inmueble/94037248/
92533233,barrio Barrio de Favara,https://www.idealista.com/inmueble/92533233/
90047304,barrio Sant Francesc,https://www.idealista.com/inmueble/90047304/
88420389,barrio Russafa,https://www.idealista.com/inmueble/88420389/
82991318,"SANTOS JUSTO Y PASTOR, 43",https://www.idealista.com/inmueble/82991318/
88179480,Sierra Espadan,https://www.idealista.com/inmueble/88179480/
95665105,barrio Tres Forques,https://www.idealista.com/inmueble/95665105/
95654808,La Patacona,https://www.idealista.com/inmueble/95654808/
95633384,barrio El Carme,https://www.idealista.com/inmueble/95633384/
95499426,barrio Sant Marcellí,https://www.idealista.com/inmueble/95499426/
91154956,"Paseo Sierra de Espadán, 6",https://www.idealista.com/inmueble/91154956/
94052788,"Calle de l'Actor Mauri, 1",https://www.idealista.com/inmueble/94052788/
40527695,Avenida Mare Nostrum,https://www.idealista.com/inmueble/40527695/
83859164,"Calle Perfecte, 11",https://www.idealista.com/inmueble/83859164/
95618049,Calle de la Corona,https://www.idealista.com/inmueble/95618049/
95505945,Calle del Pare Viñas,https://www.idealista.com/inmueble/95505945/
95745988,Calle d'Aldaia,https://www.idealista.com/inmueble/95745988/
91897845,Calle de l'Erudit Pagès,https://www.idealista.com/inmueble/91897845/
34050597,Calle de guillem de castro,https://www.idealista.com/inmueble/34050597/
95761524,"Calle de l'Arxiduc Carles, 55",https://www.idealista.com/inmueble/95761524/
95751810,Calle Pepe Alba,https://www.idealista.com/inmueble/95751810/
95750892,islas canarias,https://www.idealista.com/inmueble/95750892/
95718158,Calle de la Marina Alta,https://www.idealista.com/inmueble/95718158/
95739376,Calle Asilo Infancia,https://www.idealista.com/inmueble/95739376/
95736078,Calle dels Àngels,https://www.idealista.com/inmueble/95736078/
95427928,barrio La Petxina,https://www.idealista.com/inmueble/95427928/
95277225,barrio El Cabanyal-El Canyamelar,https://www.idealista.com/inmueble/95277225/
95277187,barrio El Carme,https://www.idealista.com/inmueble/95277187/
95152110,barrio Nou Campanar,https://www.idealista.com/inmueble/95152110/
94685003,barrio Ciutat de les Arts i de les Ciencies,https://www.idealista.com/inmueble/94685003/
93665550,barrio La Seu,https://www.idealista.com/inmueble/93665550/
93429621,barrio El Botànic,https://www.idealista.com/inmueble/93429621/
92569870,barrio La Roqueta,https://www.idealista.com/inmueble/92569870/
92559152,barrio La Roqueta,https://www.idealista.com/inmueble/92559152/
92524565,barrio La Roqueta,https://www.idealista.com/inmueble/92524565/
92521503,barrio La Roqueta,https://www.idealista.com/inmueble/92521503/
92521502,barrio La Roqueta,https://www.idealista.com/inmueble/92521502/
91498472,barrio En Corts,https://www.idealista.com/inmueble/91498472/
90325278,barrio La Seu,https://www.idealista.com/inmueble/90325278/
95736213,"Calle Maestro Sosa, 10",https://www.idealista.com/inmueble/95736213/
95684969,Plaza del Miracle del Mocadoret,https://www.idealista.com/inmueble/95684969/
95602068,"Paseo de l'Albereda, 65",https://www.idealista.com/inmueble/95602068/
95584110,"JOSE CHABAS BORDEHORE, 3",https://www.idealista.com/inmueble/95584110/
95433789,convento Jerusalén,https://www.idealista.com/inmueble/95433789/
94959222,"Calle de Marvà, 27",https://www.idealista.com/inmueble/94959222/
94436248,Paseo Serra d 'Espadá,https://www.idealista.com/inmueble/94436248/
93200542,Avenida Vicente Blasco Ibáñez Novelista,https://www.idealista.com/inmueble/93200542/
39129069,Avenida Mare Nostrum,https://www.idealista.com/inmueble/39129069/
91207197,Paseo Serra d 'Espadá,https://www.idealista.com/inmueble/91207197/
89294149,Paseo Serra d 'Espadá,https://www.idealista.com/inmueble/89294149/
89146971,Avenida Mare Nostrum,https://www.idealista.com/inmueble/89146971/
88151116,Avenida Vicente Blasco Ibáñez Novelista,https://www.idealista.com/inmueble/88151116/
88149735,Avenida Vicente Blasco Ibáñez Novelista,https://www.idealista.com/inmueble/88149735/
95740252,"Avenida de Burjassot, Valencia s/n",https://www.idealista.com/inmueble/95740252/
81132350,Avenida Vicente Blasco Ibáñez Novelista,https://www.idealista.com/inmueble/81132350/
94837276,Paseo Alameda,https://www.idealista.com/inmueble/94837276/
88658172,Vicente Raga,https://www.idealista.com/inmueble/88658172/
84536620,"Calle Francisco Moreno Usedo, Valencia",https://www.idealista.com/inmueble/84536620/
94460381,Calle del Pintor Maella,https://www.idealista.com/inmueble/94460381/
95617690,Calle del Pintor Maella,https://www.idealista.com/inmueble/95617690/
95610662,Calle Escultor José Capuz,https://www.idealista.com/inmueble/95610662/
95583999,Calle de Cadis,https://www.idealista.com/inmueble/95583999/
95486266,Calle d'Escalante,https://www.idealista.com/inmueble/95486266/
95751580,barrio Sant Pau,https://www.idealista.com/inmueble/95751580/
95754405,Calle del Doctor Manuel Candela,https://www.idealista.com/inmueble/95754405/
95310016,Calle Convento Jerusalén,https://www.idealista.com/inmueble/95310016/
95726085,"Calle Carrícola, 9",https://www.idealista.com/inmueble/95726085/
95705376,"Calle Arzobispo Mayoral, 7",https://www.idealista.com/inmueble/95705376/
84352094,"Calle Padre Luis Navarro, Valencia, 31",https://www.idealista.com/inmueble/84352094/
95599276,Plaza de la Reina s/n,https://www.idealista.com/inmueble/95599276/
95587846,"Calle Creu Roja, 1",https://www.idealista.com/inmueble/95587846/
95216188,Calle de Benimuslem,https://www.idealista.com/inmueble/95216188/
92893680,Calle de Játiva,https://www.idealista.com/inmueble/92893680/
95728547,"Plaza de la Reina, 3",https://www.idealista.com/inmueble/95728547/
95718919,Avenida del Primat Reig,https://www.idealista.com/inmueble/95718919/
95712576,"Calle Pintor Peiró, 9",https://www.idealista.com/inmueble/95712576/
30582993,Avenida de les Balears,https://www.idealista.com/inmueble/30582993/
95642289,Baleares,https://www.idealista.com/inmueble/95642289/
39533665,"Calle d'alemanya, 9",https://www.idealista.com/inmueble/39533665/
92139150,San Ramón y Monte de Piedad,https://www.idealista.com/inmueble/92139150/
95295643,Plaza de Joan de Vila-rasa,https://www.idealista.com/inmueble/95295643/
95211354,"Calle de las Comedias, 5",https://www.idealista.com/inmueble/95211354/
85743675,Calle de Federico Alcácer Aguilar,https://www.idealista.com/inmueble/85743675/
95106491,"Jesus, 56",https://www.idealista.com/inmueble/95106491/
95116036,Plaza OBISPO AMIGO,https://www.idealista.com/inmueble/95116036/
94829287,Calle Escultor José Capuz,https://www.idealista.com/inmueble/94829287/
94812083,Calle del Palleter,https://www.idealista.com/inmueble/94812083/
94715697,Calle del Poeta Josep Cervera i Grífol,https://www.idealista.com/inmueble/94715697/
94750930,Calle del Verger,https://www.idealista.com/inmueble/94750930/
94598247,Calle de Cirilo Amorós,https://www.idealista.com/inmueble/94598247/
94468760,Calle de la Estameñeria Vieja,https://www.idealista.com/inmueble/94468760/
85319307,barrio Russafa,https://www.idealista.com/inmueble/85319307/
91921281,"Avenida de las Cortes Valencianas, 45",https://www.idealista.com/inmueble/91921281/
91551571,barrio Sant Francesc,https://www.idealista.com/inmueble/91551571/
38440476,Calle de Vicente la Roda,https://www.idealista.com/inmueble/38440476/
85847017,Calle de Carolina Álvarez,https://www.idealista.com/inmueble/85847017/
95561475,barrio Mestalla,https://www.idealista.com/inmueble/95561475/
95498111,Calle de Bernabé Garcia,https://www.idealista.com/inmueble/95498111/
91630702,"Avenida Mare Nostrum, 38",https://www.idealista.com/inmueble/91630702/
91238818,Blasco Ibáñez,https://www.idealista.com/inmueble/91238818/
95188126,Calle del Literat Azorín,https://www.idealista.com/inmueble/95188126/
94416967,Calle de Guillem de Castro,https://www.idealista.com/inmueble/94416967/
95755363,"Calle Periodista Badía, 6",https://www.idealista.com/inmueble/95755363/
95706953,"Calle del Padre Esteban Pernet, 22",https://www.idealista.com/inmueble/95706953/
95501010,"Calle de Méndez Núñez, 53",https://www.idealista.com/inmueble/95501010/
39711876,Avenida Mare Nostrum,https://www.idealista.com/inmueble/39711876/
95710259,Avenida de Joan XXIII,https://www.idealista.com/inmueble/95710259/
89338358,"jurats, 35",https://www.idealista.com/inmueble/89338358/
95762426,"Calle del Mestre Sosa, 31",https://www.idealista.com/inmueble/95762426/
95761518,"Calle de Pere Aleixandre, 60",https://www.idealista.com/inmueble/95761518/
95734355,Avenida de Jesús Morante Borrás,https://www.idealista.com/inmueble/95734355/
85686264,"Avenida del Camí Nou, 116",https://www.idealista.com/inmueble/85686264/
95666725,Calle de Manuel Melià i Fuster,https://www.idealista.com/inmueble/95666725/
94757195,Avenida de Sant Josep Artesà,https://www.idealista.com/inmueble/94757195/
95604434,Calle de Molina de Segura,https://www.idealista.com/inmueble/95604434/
95548349,Calle del Coronel Montesinos,https://www.idealista.com/inmueble/95548349/
93723866,Calle de Castelló,https://www.idealista.com/inmueble/93723866/
95423152,Calle de Fontanars dels Alforins,https://www.idealista.com/inmueble/95423152/
95283865,Tomás de Villarroya,https://www.idealista.com/inmueble/95283865/
95253265,"Avenida de Francia, 159",https://www.idealista.com/inmueble/95253265/
95225106,"Calle eixarchs, 20",https://www.idealista.com/inmueble/95225106/
89141754,quart,https://www.idealista.com/inmueble/89141754/
95662123,Avenida de Burjassot,https://www.idealista.com/inmueble/95662123/
95759556,Gran Via de Ferran el Catòlic,https://www.idealista.com/inmueble/95759556/
95751108,barrio El Cabanyal-El Canyamelar,https://www.idealista.com/inmueble/95751108/
95712867,Calle Ministro Luis Mayans,https://www.idealista.com/inmueble/95712867/
95707828,barrio El Grau,https://www.idealista.com/inmueble/95707828/
95689545,Calle Andarella,https://www.idealista.com/inmueble/95689545/
95685524,"Calle del Pont de les Drassanes, 22",https://www.idealista.com/inmueble/95685524/
81867487,Republica Argentina,https://www.idealista.com/inmueble/81867487/
95607839,Plaza Colegio Patriarca,https://www.idealista.com/inmueble/95607839/
95385757,barrio El Pla del Remei,https://www.idealista.com/inmueble/95385757/
95260490,barrio Sant Francesc,https://www.idealista.com/inmueble/95260490/
94822120,barrio Russafa,https://www.idealista.com/inmueble/94822120/
91714132,La Patacona,https://www.idealista.com/inmueble/91714132/
91541504,barrio El Mercat,https://www.idealista.com/inmueble/91541504/
91496279,barrio El Mercat,https://www.idealista.com/inmueble/91496279/
91479973,barrio El Mercat,https://www.idealista.com/inmueble/91479973/
91455482,barrio El Mercat,https://www.idealista.com/inmueble/91455482/
91090589,barrio Sant Francesc,https://www.idealista.com/inmueble/91090589/
89097406,barrio Aiora,https://www.idealista.com/inmueble/89097406/
88918792,barrio L'Amistat,https://www.idealista.com/inmueble/88918792/
85320130,barrio Sant Francesc,https://www.idealista.com/inmueble/85320130/
95696646,barrio El Botànic,https://www.idealista.com/inmueble/95696646/
95659463,barrio Sant Pau,https://www.idealista.com/inmueble/95659463/
95619212,barrio Safranar,https://www.idealista.com/inmueble/95619212/
83354430,barrio El Pla del Remei,https://www.idealista.com/inmueble/83354430/
95573229,barrio Sant Pau,https://www.idealista.com/inmueble/95573229/
95754313,Calle de Salvador Giner,https://www.idealista.com/inmueble/95754313/
95753427,Plaza del Miracle del Mocadoret,https://www.idealista.com/inmueble/95753427/
90908340,Calle de Maluquer s/n,https://www.idealista.com/inmueble/90908340/
84032606,Avenida Mare Nostrum,https://www.idealista.com/inmueble/84032606/
87800630,Avenida Mare Nostrum,https://www.idealista.com/inmueble/87800630/
38440526,Avenida Mare Nostrum,https://www.idealista.com/inmueble/38440526/
86183682,Paseo Serra d 'Espadá,https://www.idealista.com/inmueble/86183682/
82084176,Avenida Vicente Blasco Ibáñez Novelista,https://www.idealista.com/inmueble/82084176/
38675185,Paseo Serra d 'Espadá,https://www.idealista.com/inmueble/38675185/
95725144,Calle Juan José Sister,https://www.idealista.com/inmueble/95725144/
95706407,"perez galdos, 7",https://www.idealista.com/inmueble/95706407/
95648047,Calle de la Nau,https://www.idealista.com/inmueble/95648047/
95640121,Calle de Cadis,https://www.idealista.com/inmueble/95640121/
91254837,Paseo de l'Albereda,https://www.idealista.com/inmueble/91254837/
85943640,"Carrer dels Carnissers, 6",https://www.idealista.com/inmueble/85943640/
95619325,"Peris y Valero, 105",https://www.idealista.com/inmueble/95619325/
93741208,"Calle Marina Alta, 6",https://www.idealista.com/inmueble/93741208/
81903840,"Avenida Maestro Rodrigo, Valencia s/n",https://www.idealista.com/inmueble/81903840/
86821012,"Calle de L'Illa Cabrera, 82",https://www.idealista.com/inmueble/86821012/
95244012,Calle de la Serratella,https://www.idealista.com/inmueble/95244012/
94947039,"Calle dels Jurats, 31",https://www.idealista.com/inmueble/94947039/
95740192,Calle Peris Celda,https://www.idealista.com/inmueble/95740192/
95722100,ANTONIO PONZ,https://www.idealista.com/inmueble/95722100/
95439429,Calle de Sant Marcel·lí,https://www.idealista.com/inmueble/95439429/
95426099,Calle dels Plàtans,https://www.idealista.com/inmueble/95426099/
95426098,Calle de Josep Barberà Falcó,https://www.idealista.com/inmueble/95426098/
95426094,Calle de la Floresta,https://www.idealista.com/inmueble/95426094/
95426068,Calle dels Sants Just i Pastor,https://www.idealista.com/inmueble/95426068/
95399144,Calle de Méndez Núñez,https://www.idealista.com/inmueble/95399144/
92176323,Calle de Benicàssim,https://www.idealista.com/inmueble/92176323/
88166168,Calle de Sant Jacint Castanyeda,https://www.idealista.com/inmueble/88166168/
95294043,Calle el Fielat,https://www.idealista.com/inmueble/95294043/
94605689,Calle de la Reina,https://www.idealista.com/inmueble/94605689/
95220775,Calle de l'Arquitecte Ribes,https://www.idealista.com/inmueble/95220775/
95173906,Calle de l'Agró,https://www.idealista.com/inmueble/95173906/
95149043,Calle del Lugre,https://www.idealista.com/inmueble/95149043/
95058116,Calle Andreu Alfaro,https://www.idealista.com/inmueble/95058116/
95015619,Calle Rio Cenia,https://www.idealista.com/inmueble/95015619/
94938636,Calle de Alquerías de les Bellver,https://www.idealista.com/inmueble/94938636/
94911170,Calle del Duc de Mandas,https://www.idealista.com/inmueble/94911170/
94826766,Calle de Sant Pius X,https://www.idealista.com/inmueble/94826766/
93512228,Avenida del Mestre Rodrigo,https://www.idealista.com/inmueble/93512228/
93512206,Avenida del Mestre Rodrigo,https://www.idealista.com/inmueble/93512206/
94616782,Calle de l'Erudit Orellana,https://www.idealista.com/inmueble/94616782/
94459805,Calle de Carrícola,https://www.idealista.com/inmueble/94459805/
94129521,Calle de Manuel Melià i Fuster,https://www.idealista.com/inmueble/94129521/
94101806,Calle de Godofred Ros,https://www.idealista.com/inmueble/94101806/
95261689,Avenida de Burjassot,https://www.idealista.com/inmueble/95261689/
93414300,Calle de Salvador Giner,https://www.idealista.com/inmueble/93414300/
93068807,"Calle Turia, 63",https://www.idealista.com/inmueble/93068807/
93068699,"Calle Turia, 63",https://www.idealista.com/inmueble/93068699/
92738968,"Ernesto Che Guevara, 24",https://www.idealista.com/inmueble/92738968/
89710149,"Calle Huertos, 4",https://www.idealista.com/inmueble/89710149/
89707000,"Calle Huertos, 4",https://www.idealista.com/inmueble/89707000/
89706317,"Calle Huertos, 4",https://www.idealista.com/inmueble/89706317/
89705355,"Calle Huertos, 4",https://www.idealista.com/inmueble/89705355/
88425744,"Calle Huertos, 4",https://www.idealista.com/inmueble/88425744/
88425561,"Calle Huertos, 4",https://www.idealista.com/inmueble/88425561/
38025150,"Calle Ernesto Che Guevara, 24",https://www.idealista.com/inmueble/38025150/
84116278,"Bailén, 2",https://www.idealista.com/inmueble/84116278/
36038982,"Calle Ernesto Che Guevara, 24",https://www.idealista.com/inmueble/36038982/
93111022,"Calle Ignacio Hernandez Hervas, 5",https://www.idealista.com/obra-nueva/93111022/
89056905,Calle del Padre Urbano,https://www.idealista.com/inmueble/89056905/
28563137,Calle Carlos Cervera,https://www.idealista.com/inmueble/28563137/
89980102,Calle de Vicent Lladró Sena,https://www.idealista.com/inmueble/89980102/
88618780,Calle de La Marina Baja s/n,https://www.idealista.com/inmueble/88618780/
95730064,Camino Moncada,https://www.idealista.com/inmueble/95730064/
91895518,Calle del Triador,https://www.idealista.com/inmueble/91895518/
95706062,Calle Uruguai,https://www.idealista.com/inmueble/95706062/
95703884,Calle Domingo Gómez,https://www.idealista.com/inmueble/95703884/
91830583,Gran Via del Marqués del Túria,https://www.idealista.com/inmueble/91830583/
91336053,Calle Rascaña,https://www.idealista.com/inmueble/91336053/
82556790,barrio Penya-Roja,https://www.idealista.com/inmueble/82556790/
84290259,Mare Nostrum,https://www.idealista.com/inmueble/84290259/
34909131,"Pie de la cruz, 9",https://www.idealista.com/inmueble/34909131/
95754233,barrio Benimaclet,https://www.idealista.com/inmueble/95754233/
95742530,barrio Malilla,https://www.idealista.com/inmueble/95742530/
95738756,barrio El Botànic,https://www.idealista.com/inmueble/95738756/
95734527,"Calle dels Sornells, 30",https://www.idealista.com/inmueble/95734527/
95724185,barrio Safranar,https://www.idealista.com/inmueble/95724185/
95724033,barrio Beteró,https://www.idealista.com/inmueble/95724033/
95722194,barrio El Cabanyal-El Canyamelar,https://www.idealista.com/inmueble/95722194/
95573089,Calle Gibraltar,https://www.idealista.com/inmueble/95573089/
95540646,Calle Benicarló,https://www.idealista.com/inmueble/95540646/
95463465,barrio El Mercat,https://www.idealista.com/inmueble/95463465/
94952253,barrio El Carme,https://www.idealista.com/inmueble/94952253/
94853816,Barrio de la Luz,https://www.idealista.com/inmueble/94853816/
94804810,barrio Ciutat de les Arts i de les Ciencies,https://www.idealista.com/inmueble/94804810/
94124780,barrio El Cabanyal-El Canyamelar,https://www.idealista.com/inmueble/94124780/
93682762,barrio El Carme,https://www.idealista.com/inmueble/93682762/
93394869,barrio El Mercat,https://www.idealista.com/inmueble/93394869/
93385526,barrio El Mercat,https://www.idealista.com/inmueble/93385526/
92227951,barrio La Seu,https://www.idealista.com/inmueble/92227951/
91009334,barrio Sant Francesc,https://www.idealista.com/inmueble/91009334/
92070668,barrio El Mercat,https://www.idealista.com/inmueble/92070668/
