propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,parkingSpace,newDevelopmentFinished
34050597,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/92/c7/1c/913488746.jpg,017936,42,3,950,flat,rent,100,True,3,2,Calle de guillem de castro,València,València,Extramurs,es,El Botànic,39.4762976,-0.3852426,False,https://www.idealista.com/inmueble/34050597/,896,"Extraordinaria vivienda reformada de 100 m2 construidos, situada junto las Torres de Quart. Dispone de recibidor, salón comedor con balcón, cocina independiente con electrodomésticos: nevera, horno, microondas, lavadora, etc. , galería/tendedero, tres habitaciones dobles, dos baños (un baño completo y un aseo) Se alquila amueblada.  Dispone de armarios empotrados, aire acondicionado frio/calor, calefacción, puertas lacadas en blanco, ventanas de aluminio climalit, videoportero, suelos de terrazo. Finca en perfecto estado, patio recién reformado con ascensor y adaptado a personas con movilidad reducida. Ubicado en una 3ª planta. Exterior, muy luminosa. Zona centro de Valencia, bien comunicada, con todos los servicios, transporte público, metro, Universidad Católica, Biblioteca, jardines, colegios, supermercados, restaurantes, comercios, centro médico. KASABIBA, a lo largo de su trayectoria de más de 25 años en el sector inmobiliario, se ha convertido en la inmobiliaria de referencia gracias a la fidelidad y confianza que sus clientes han depositado en ella. Nuestro equipo humano está orientado a obtener la satisfacción plena de los clientes con diligencia y eficacia, dando un servicio personalizado. Asesoramiento personalizado, búsqueda de financiación. En nuestra web podrás visualizar nuestra cartera de viviendas completa, Si tienes cualquier duda o consulta sobre alguna de nuestras viviendas o quieres comentarnos que es lo que vas buscando para que te ayudemos a localizarlo, no dudes en contactar con nosotros. ¡Estaremos encantados de atenderte! El presente anuncio, se muestra a título informativo, no vinculante, ni contractual, con posibilidad de variaciones o erratas.",True,good,False,1.0,10,{'typology': 'flat'},"{'subtitle': 'El Botànic, València', 'title': 'Piso en Calle de guillem de castro'}",False,False,False,False,False,,
95761524,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c7/58/aa/927468660.jpg,4601-001860-03,22,,630,flat,rent,100,True,3,2,"Calle de l'Arxiduc Carles, 55",València,València,Patraix,es,Patraix,39.4643432,-0.3953698,True,https://www.idealista.com/inmueble/95761524/,1729,"Vivienda de 100m2, dispone de 3 habitaciones, salón, cocina amueblada y equipada con zona de desayuno y 2 baños, uno de ellos en suite. La vivienda se encuentra amueblada, es exterior y cuenta con aire acondicionado y armarios empotrados. Finca con ascensor. Ubicado en zona tranquila, con todos los servicios y bien comunicada, junto a la avenida Tres Forques. EMT: 71, 72 y N5. Gastos de comunidad incluidos en el precio. No se admiten mascotas.",False,good,False,1.0,6,{'typology': 'flat'},"{'subtitle': 'Patraix, València', 'title': ""Piso en Calle de l'Arxiduc Carles, 55""}",False,False,False,False,False,,
95751810,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/d6/34/1e/927185473.jpg,,30,5,749,flat,rent,75,True,2,1,Calle Pepe Alba,València,València,Camins al Grau,es,Aiora,39.465796,-0.3449704,False,https://www.idealista.com/inmueble/95751810/,2832,"ALQUILAMOS COQUETA VIVENDA! En la zona ayora! Esta vivienda tiene unos 75mt2 aproximadamente y se encuentra a 2 minutos andando del metro ayora, finca muy cuidada. La vivienda esta totalmente reformada cuenta con 2 habitaciones bastante amplia, salón, comedor, baño y cocina. También cuenta con video portero. Ideal para familiar o estudiantes con avalistas. La vivienda esta totalmente equipada con todos los servicios a pie de calle es una 4 altura.  La ubicación de este piso es perfecta por que cuenta con distintas opciones comerciales para que la estadía sea mas cómoda. Contacta ya y ven a ver esta vivienda con nosotros!",False,good,False,1.0,10,{'typology': 'flat'},"{'subtitle': 'Aiora, València', 'title': 'Piso en Calle Pepe Alba'}",True,False,False,False,False,,
95750892,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/e1/54/7f/927165699.jpg,,32,5,680,flat,rent,100,True,3,1,islas canarias,València,València,Camins al Grau,es,La Creu del Grau,39.4653408,-0.3451673,False,https://www.idealista.com/inmueble/95750892/,2826,"DIVINO PISO EN ALQUILER! Esta zona inmejorable para vivir! Inmueble totalmente exterior. La vivienda en su totalidad es exterior. Las habitaciones son espaciosas y exteriores. El inmueble dispone de un balcón bastante amplio, el suelo es terrazo. la cocina es muy bonita con microondas y horno, son encastrados. Se alquila para larga estancia imprescindible nomina y contrato indefinido o avalista que cumpla los mismos requisitos. Esta es una oportunidad única ya que la vivienda es muy muy amplia y el precio inmejorable con ubicación ideal ya que cuenta con muchos comercios en la zona. Detalle importante ""No se admiten mascotas"" Contacta y ven a verlo!",False,good,False,1.0,7,{'typology': 'flat'},"{'subtitle': 'La Creu del Grau, València', 'title': 'Piso en islas canarias'}",True,False,False,False,False,,
95718158,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ef/1f/a8/927441021.jpg,46-80_Marina,21,3,780,flat,rent,87,True,2,1,Calle de la Marina Alta,València,València,Campanar,es,Sant Pau,39.4922629,-0.4007211,False,https://www.idealista.com/inmueble/95718158/,3096,"Lujoso residencial con piscina amplios jardines y porteria de 24h.  El piso, que se alquila vacio, cuenta con dos habitaciones con armarios empotrados, un amplio baño con bañera, cocina completa, suelo de mármol, aire acondicionado por conducto, radiadores de gas natural y carpintería maciza.  Con muy fácil acceso tanto de salida como entrada a la ciudad, vivir en este residencial es muy cómodo ya que cuenta con la parada de metro Beniferri y bus a escasos minutos del edificio, supermercados, colegios, hoteles, restaurantes, hospital, palacio de Congresos y casino. Situado detrás de Cortes Valencianas y a unos minutos del cauce del Turia tiene la situación idónea para vivir en una zona dinámica, abierta y con vistas a futuro.  Cuando necesites salir del residencial, tendrás todos los servicios a menos de 2 minutos andando (Centro comercial, alimentación y pequeños comercios de todo tipo, centro de salud, hospital, colegio, etc. ).  Si quiere pasear y disfrutar de la tranquilidad puedes hacerlo en el mismo complejo o en el famoso parque del Polifilo que hasta nada más salir de casa, se puede pedir más?.",False,good,False,1.0,9,{'typology': 'flat'},"{'subtitle': 'Sant Pau, València', 'title': 'Piso en Calle de la Marina Alta'}",True,False,False,False,False,,
95739376,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c3/47/74/926851516.jpg,1002,28,2,750,flat,rent,65,True,2,1,Calle Asilo Infancia,València,València,Ciutat Vella,es,El Pilar,39.4705729,-0.38367219999999996,False,https://www.idealista.com/inmueble/95739376/,555,"Se alquila vivienda reformada a estrenar, con muebles y electromesticos nuevos. Junto la Plaza del Pilar y Guillem de Castro. 2º sin ascensor, de 2 dormitorios ( 1 doble), salon, cocina, baño y mirador.  Tiene suelo de gres y suelo de mosaico, techos altos con moldura original, ventanas de climalit, puertas lacas en blanco, paredes lisas, detales de ladrillo visto en paredes, cocina con bancada de silestone, A/A por conductos frio-calor, baño con plato de ducha y mampara de cristal. Gastos de escalera e IBI incluidos en la mensualidad. Se pide un mes de fianza y 1 mes de deposito por muebles y electromestticos. Con todos los servicios (universidades, mercado central, supermercados, colegios, bus, tren, centros de ocio, etc). Interesados dejar teléfono de contacto o llamar al 601.377. 607 (también whatsapp) y 962. 064. 191.",True,good,False,0.0,12,{'typology': 'flat'},"{'subtitle': 'El Pilar, València', 'title': 'Piso en Calle Asilo Infancia'}",True,False,False,False,False,,
95736078,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/af/a5/926763776.jpg,AYO0018120,37,bj,650,flat,rent,65,False,1,1,Calle dels Àngels,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4703845,-0.3308991,False,https://www.idealista.com/inmueble/95736078/,3978,"Alquiler de Piso en Valencia zona El Cabanyal - El Canyamelar, 65 m. de superficie, 200 m. de la playa, una habitación doble, un baño, propiedad nueva, orientación este oeste, gres porcelánico.    LA VIVIENDA SE ALQUILA VACÍA Y SIN MOBILIARIO. VIVIENDA EN PLANTA BAJA, RECIÉN REFORMADA Y A ESTRENAR POR EL FUTURO INQUILINO.     Extras: agua, luz, patio, techos altos, terraza, playa menos de 500m, autobuses, centros médicos, colegios, hospitales, metro, supermercados, tranvía, tren   Vendemos viviendas, nos importan las personas.",False,good,False,0.0,10,{'typology': 'flat'},"{'subtitle': 'El Cabanyal-El Canyamelar, València', 'title': 'Piso en Calle dels Àngels'}",True,False,True,False,False,,
95427928,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/41/c6/db/918269897.jpg,W-02N15F,23,1,1300,flat,rent,65,True,2,2,barrio La Petxina,València,València,Extramurs,es,La Petxina,39.4725927,-0.39182039999999996,False,https://www.idealista.com/inmueble/95427928/,1262,"Piso en La Petxina para corta estancia Este reformado y luminoso piso a estrenar, está disponible para periodos de corta estancia en La Petxina. La vivienda está compuesta por 2 dormitorios dobles, dos baños completos, luminoso salón-comedor con un balcon. También dispone de una cocina reformada y equipada con todos los electrodomésticos. Vivienda totalmente amueblada y para entrar y vivir. Llámenos para verla, estaremos encantados de atenderle. La propiedad se encuentra en La Petxina, a tan solo a 1 km. del centro de Valencia, las comunicaciones por transporte público son óptimas ya que se encuentra junto a diversas paradas de autobús y metro. Rodeado de zonas verdes al encontrarse a orillas del antiguo cauce del río Turia con sus más de 30 km. de parque y áreas verdes. Además en el área encontramos restaurantes exclusivos, centros comerciales, sitios de ocio, colegios, hospitales, parques, una zona maravillosa para vivir.",False,good,False,1.0,20,{'typology': 'flat'},"{'subtitle': 'La Petxina, València', 'title': 'Piso'}",True,False,False,False,False,,
95277225,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/ef/f1/918267141.jpg,W-02MWP8,21,bj,800,flat,rent,45,True,1,1,barrio El Cabanyal-El Canyamelar,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4705876,-0.32961209999999996,False,https://www.idealista.com/inmueble/95277225/,4088,"Casa en Cabanyal para corta estancia Bonita casa disponible para periodos de corta y larga estancia, situada una planta baja, en la calle de La Reina en El Cabañal. La vivienda está compuesta por un dormitorio, un baño completo con la ducha, salón-comedor. También dispone de una cocina equipada totalmente reformada con todos los electrodomésticos necesarios. Vivienda totalmente amueblada y para entrar y vivir. Llámenos para verla, estaremos encantados de atenderle. La zona del Cabañal, recientemente renovada, se encuentra junto a la playa de la Malvarrosa, ya que antiguamente eran todo casas de pescadores tradicionales. Actualmente dispone de un agradable paseo marítimo, una playa de arena blanca muy tranquila y toda clase de oferta de ocio, como restaurantes, bares, tiendas, supermercados etc. Muy bien comunicada mediante autobús o tranvía con el centro de la ciudad. Una oportunidad única de establecer su hogar en un lugar cerca de la playa con todos los servicios necesarios.",False,good,False,0.0,18,{'typology': 'flat'},"{'subtitle': 'El Cabanyal-El Canyamelar, València', 'title': 'Piso'}",True,False,False,False,False,,
95277187,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/d5/8f/918269290.jpg,W-02MWP3,45,3,1600,flat,rent,83,True,3,2,barrio El Carme,València,València,Ciutat Vella,es,El Carme,39.4754641,-0.3769399,False,https://www.idealista.com/inmueble/95277187/,483,"Piso en El Carmen para corta estancia DISPONIBLE A PARTIR DE NOVIEMBRE. Este reformado y moderno piso está disponible para corta estancia, ubicado en el barrio medieval de ""Ciutat Vella"", en la Plaza Manises, a unos minutos a Plaza de la Virgen y Torres de Serrano. La vivienda está compuesta por 3 dormitorios, dos baños, salón-comedor amplio con balcón con las vistas a Plaza Manises. También dispone de una cocina reformada y equipada con todos los electrodomésticos. Vivienda totalmente amueblada y para entrar y vivir. Esta vivienda con encanto dispone de todas las características que hacen de ella una joya en el centro de la ciudad para disfrutar de la vida del Carmen. Llámenos para verla, estaremos encantados de atenderle. El Carmen se encuentra oficialmente en el noreste de la ciudad vieja, detrás de Plaza de la Virgen y cerca de Torres de Serranos y Torres de Quart. Esta parte de la antigua ciudad medieval es famosa por la gran cantidad de cafés, bares y restaurantes. Hay muchos puntos de interés de esta zona del casco antiguo y también muy cerca de los hermosos Jardines del antiguo cauce del río Turia. Dominada por la iglesia medieval del Carmen y lleno de fuentes y naranjos, este es un lugar idílico para dedicar tiempo a explorar los lugares históricos y artísticos de interés. La zona es de fácil acceso desde la Calle Serranos y por el otro lado a través de los Jardines del Turia.",False,good,False,1.0,19,{'typology': 'flat'},"{'subtitle': 'El Carme, València', 'title': 'Piso'}",True,False,False,False,False,,
95152110,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/ba/4d/926784943.jpg,W-02MLYZ,39,7,1000,flat,rent,100,True,2,2,barrio Nou Campanar,València,València,Campanar,es,Nou Campanar,39.4808781,-0.4011402,False,https://www.idealista.com/inmueble/95152110/,2320,"Piso luminoso en urbanización privada Les presentamos un precioso piso, práctico y acogedor, amueblado con mucho gusto y que forma parte de una de las urbanizaciones de Nou Campanar más demandadas. Nada más entrar a la vivienda, el recibidor nos da paso a una cocina amplia provista de suelo gres cerámico, equipada con todos los electrodomésticos y que al fondo dispone de una galería. Avanzando por el pasillo, destacan los ventanales verticales que dan a las zonas comunes de la urbanización y que brindan de gran luminosidad al mismo. Un precioso suelo laminado nos conduce a un amplio salón comedor, que cuenta con aire acondicionado y que además, dispone de un balcón con la misma orientación. De nuevo desde el pasillo, accedemos a un baño completo y a las dos habitaciones de la vivienda con orientación noroeste, divididas por otro baño completo. La urbanización cuenta con conserje, circuito de videovigilancia, club social, piscina, gimnasio, zona de juegos infantil, pistas de tenis. Consúltenos para visitarla, le atenderemos con mucho gusto. La ubicación de Nou Campanar es ideal por su proximidad y comunicación con el centro de la ciudad, su cercanía a espacios al aire libre del río Turia, del parque de Cabecera, que cuentan con amplios espacios de ocio y zonas verdes para la práctica de deporte al aire libre. En sus inmediaciones dispone de todo tipo de servicios, restauración, supermercados, colegios y hospitales. A escasos 10 minutos del aeropuerto y del BY-PASS en coche y cerca de una entrada de metro.",False,good,False,1.0,10,{'typology': 'flat'},"{'subtitle': 'Nou Campanar, València', 'title': 'Piso'}",True,False,False,False,False,,
94685003,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f0/38/6b/895433615.jpg,JA315,29,10,1100,flat,rent,98,True,2,2,barrio Ciutat de les Arts i de les Ciencies,València,València,Quatre Carreres,es,Ciutat de les Arts i de les Ciencies,39.4499356,-0.36396429999999996,False,https://www.idealista.com/inmueble/94685003/,2616,"OC Habitat dispone de magnifico piso en una tercera planta del Edificio Home Saler un magnífico residencial con piscina comunitaria, gimnasio, club social, puertas de seguridad anti-incendio, varios ascensores, zona de reciclado sin salir del edificio, una salida principal con control permanente de accesos. Esta situado, a escasos metros de la Ciudad de la Justicia y del CC ""El Saler"", y frente al CC ""Aqua"" y el Corte Inglés de la Avd. de Francia.    La vivienda posee orientación este y vistas al horizonte, esta sin muebles y cuenta con 72M2 útiles que se distribuyen en: un recibidor, una habitación de matrimonio con baño completo con ducha en suite y armarios empotrados. Salón comedor con salida a terraza de aprox. 14m2. Cocina amplia e independiente, equipada con electrodomésticos. otra habitación doble con armario empotrado y un baño con bañera.    Cabe destacar de la vivienda: aire acondicionado central con bomba frío calor y aerotermia, suelo de tarima, ventanas de aluminio/climalit, puertas interiores lacadas en blanco, mampara de baño y accesorios de baño, vídeo portero.    Dos plazas de garaje y trastero incluida en el precio.",True,good,False,1.0,11,{'typology': 'flat'},"{'subtitle': 'Ciutat de les Arts i de les Ciencies, València', 'title': 'Piso'}",True,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
93665550,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/36/1b/918266906.jpg,W-02LNAO,26,4,1400,penthouse,rent,82,True,1,1,barrio La Seu,València,València,Ciutat Vella,es,La Seu,39.4720868,-0.3738073,False,https://www.idealista.com/inmueble/93665550/,313,"Exclusivo ático junto calle de La Paz Esta cómoda y práctica vivienda situada en el centro de la ciudad y a escasos metros del centro histórico y financiero, cuenta con todas las comodidades necesarias para hacer la vida práctica y sencilla. Se distribuye en una sola planta con recibidor, cocina abierta con barra americana, un dormitorio doble muy amplio con armarios empotrados, un baño completo, salón comedor abuhardillado dividido en dos ambientes y una terraza muy tranquila y acogedora. No dude en concertar una visita para conocer esta vivienda. En el centro mismo de la ciudad, en una calle peatonal, encontramos este edificio señorial completamente rehabilitado. Su estratégica situación nos permite estar a pocos minutos paseando en cualquiera de los puntos importantes del Centro Histórico de la ciudad, disfrutar de la vida de sus calles, restaurantes y animadas terrazas. Los Jardines del Turia, a dos minutos paseando, te permitirán disfrutar de agradables recorridos a pie o en bici y de múltiples opciones de cultura y deporte.",False,good,False,1.0,17,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'La Seu, València', 'title': 'Ático'}",True,False,False,False,False,,
93429621,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ac/01/b5/918269833.jpg,W-02LK92,56,4,1500,flat,rent,85,True,2,2,barrio El Botànic,València,València,Extramurs,es,El Botànic,39.4743008,-0.38492109999999996,False,https://www.idealista.com/inmueble/93429621/,748,"Luminoso piso a estrenar en El Botánico La cuidada rehabilitación de esta vivienda hace que no podamos encontrar ninguna igual; los techos se han abierto para darle más volumetría a la vivienda, se conservan los elementos naturales como el barro y la madera. Entramos a la vivienda y observamos la luz inundando el salón con sus balcones de forja que dan vida a esta peculiar estancia. La cocina está diseñada como concepto abierto al salón, unión que se ha resuelto con armonía. Se han usado los materiales más actuales como el cemento pulido para el suelo. La vivienda dispone de dos habitaciones y dos baños. La habitación principal está dispuesta en compartimentos separados y dispone de baño en suite. El balcón de la habitación principal permite que la luz de la mañana entre en toda la estancia. Dispone además de aire acondicionado y calefacción por conductos. Llámenos para verlo, estaremos encantados de atenderle. Nos encontramos en una de las zonas de Valencia con más auge en la actualidad. Son muchos los restaurantes que han elegido esta zona para abrir sus puertas en el Barrio del Botánico. Zona dotada de servicios como transporte, tiendas, librerías, supermercados y centros de actividades culturales. El Mercado de Rojas Clemente mantiene la actividad en el Barrio del Botánico. La proximidad al centro histórico de Valencia y a todos los museos y monumentos hacen de esta zona una de las mejores para vivir.",False,good,False,1.0,18,{'typology': 'flat'},"{'subtitle': 'El Botànic, València', 'title': 'Piso'}",True,False,False,False,False,,
92569870,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/aa/74/918268177.jpg,W-02KYDI,29,1,1200,flat,rent,50,True,1,1,barrio La Roqueta,València,València,Extramurs,es,La Roqueta,39.4653763,-0.3810536,False,https://www.idealista.com/inmueble/92569870/,718,"Estudio con estilo para corta estancia Estudio de lujo a estrenar disponible para corta estancia. La vivienda está compuesta por un baño completo con la ducha, acogedor salón-comedor con dos camas dobles. También dispone de una cocina moderna equipada con todos los electrodomésticos. Estudio esta ubicado en la finca totalmente reformada con ascensor, en la planta baja de la finca hay una cafeteria/bar, la terraza y la sala de conferencias. El precio incluye el servicio de la limpieza y la lavandería. Vivienda totalmente amueblada y para entrar y vivir. Llámenos para verla, estaremos encantados de atenderle. El barrio de la Roqueta se encuentra en pleno corazón de la ciudad, está muy bien comunicado con todos los medios de transporte públicos, metro, autobuses y demás. Tiene todos los servicios muy cerca, colegios, supermercados, restaurantes, farmacias y está a escasos metros de la Calle San Vicente. El barrio cuenta con todas las ventajas de ser una zona céntrica de la ciudad.",False,good,False,1.0,24,{'typology': 'flat'},"{'subtitle': 'La Roqueta, València', 'title': 'Piso'}",True,False,False,False,False,,
92559152,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d4/cd/64/918269015.jpg,W-02KVTG,24,1,1200,flat,rent,50,True,2,1,barrio La Roqueta,València,València,Extramurs,es,La Roqueta,39.4660763,-0.37985359999999996,False,https://www.idealista.com/inmueble/92559152/,604,"Piso de lujo en Roqueta para corta estancia Moderno a estrenar piso de lujo, disponible para corta estancia. La vivienda está compuesta por un baño completo, acogedor salón-comedor y dos dormitorios. También dispone de una cocina moderna equipada con todos los electrodomésticos. Este pios esta ubicado en la finca totalmente reformada con ascensor, en la planta baja de la finca hay una cafeteria/bar, la terraza y la sala de conferencias. El precio incluye el servicio de la limpieza y la lavandería. Vivienda totalmente amueblada y para entrar y vivir. Llámenos para verla, estaremos encantados de atenderle. El barrio de la Roqueta se encuentra en pleno corazón de la ciudad, está muy bien comunicado con todos los medios de transporte públicos, metro, autobuses y demás. Tiene todos los servicios muy cerca, colegios, supermercados, restaurantes, farmacias y está a escasos metros de la Calle San Vicente. El barrio cuenta con todas las ventajas de ser una zona céntrica de la ciudad.",False,good,False,1.0,24,{'typology': 'flat'},"{'subtitle': 'La Roqueta, València', 'title': 'Piso'}",True,False,False,False,False,,
92524565,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/62/d5/56/918272103.jpg,W-02KYDT,28,2,1200,flat,rent,50,True,2,1,barrio La Roqueta,València,València,Extramurs,es,La Roqueta,39.4682763,-0.37875359999999997,False,https://www.idealista.com/inmueble/92524565/,342,"Luminoso piso a estrenar para corta estancia Este luminoso piso de lujo a estrenar está disponible para corta estancia. La vivienda está compuesta por un baño completo, luminoso y reformado salón-comedor y dos dormitorios. También dispone de una cocina moderna equipada con todos los electrodomésticos. Este piso está ubicado en la finca totalmente reformada con ascensor, en la planta baja de la finca hay una cafeteria/bar, la terraza y la sala de conferencias. El precio incluye el servicio de la limpieza y la lavandería. Vivienda totalmente amueblada y para entrar y vivir. Llámenos para verla, estaremos encantados de atenderle. El barrio de la Roqueta se encuentra en pleno corazón de la ciudad, está muy bien comunicado con todos los medios de transporte públicos, metro, autobuses y demás. Tiene todos los servicios muy cerca, colegios, supermercados, restaurantes, farmacias y está a escasos metros de la Calle San Vicente. El barrio cuenta con todas las ventajas de ser una zona céntrica de la ciudad.",False,good,False,1.0,24,{'typology': 'flat'},"{'subtitle': 'La Roqueta, València', 'title': 'Piso'}",True,False,False,False,False,,
92521503,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b7/0c/72/918271218.jpg,W-02KYDY,34,3,1200,flat,rent,50,True,1,1,barrio La Roqueta,València,València,Extramurs,es,La Roqueta,39.4656763,-0.3810536,False,https://www.idealista.com/inmueble/92521503/,688,"Estudio a estrenar para corta estancia Estudio de lujo a estrenar disponible para corta estancia. La vivienda está compuesta por un baño completo, luminoso y reformado salón-comedor con dos camas dobles. También dispone de una cocina moderna equipada con todos los electrodomésticos. Estudio está ubicado en la finca totalmente reformada con ascensor, en la planta baja de la finca hay una cafeteria/bar, la terraza y la sala de conferencias. El precio incluye el servicio de la limpieza y la lavandería. Vivienda totalmente amueblada y para entrar y vivir. Llámenos para verla, estaremos encantados de atenderle. El barrio de la Roqueta se encuentra en pleno corazón de la ciudad, está muy bien comunicado con todos los medios de transporte públicos, metro, autobuses y demás. Tiene todos los servicios muy cerca, colegios, supermercados, restaurantes, farmacias y está a escasos metros de la Calle San Vicente. El barrio cuenta con todas las ventajas de ser una zona céntrica de la ciudad.",False,good,False,1.0,24,{'typology': 'flat'},"{'subtitle': 'La Roqueta, València', 'title': 'Piso'}",True,False,False,False,False,,
92521502,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dd/93/72/918269109.jpg,W-02KYE2,30,3,1200,flat,rent,50,True,1,1,barrio La Roqueta,València,València,Extramurs,es,La Roqueta,39.4676763,-0.38135359999999996,False,https://www.idealista.com/inmueble/92521502/,521,"Estudio de lujo para corta estancia Estudio muy luminoso a estrenar disponible para corta estancia. La vivienda está compuesta por un baño completo con la ducha, luminoso y modernoo salón-comedor con dos camas dobles. También dispone de una cocina moderna equipada con todos los electrodomésticos. El estudio está ubicado en la finca totalmente reformada con ascensor, en la planta baja de la finca hay una cafeteria/bar, la terraza y la sala de conferencias. El precio incluye el servicio de la limpieza y la lavandería. Vivienda totalmente amueblada y para entrar y vivir. Llámenos para verla, estaremos encantados de atenderle. El barrio de la Roqueta se encuentra en pleno corazón de la ciudad, está muy bien comunicado con todos los medios de transporte públicos, metro, autobuses y demás. Tiene todos los servicios muy cerca, colegios, supermercados, restaurantes, farmacias y está a escasos metros de la Calle San Vicente. El barrio cuenta con todas las ventajas de ser una zona céntrica de la ciudad.",False,good,False,1.0,24,{'typology': 'flat'},"{'subtitle': 'La Roqueta, València', 'title': 'Piso'}",True,False,False,False,False,,
91498472,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5e/68/a7/926584585.jpg,W-02K51G,22,2,850,flat,rent,80,True,2,2,barrio En Corts,València,València,Quatre Carreres,es,En Corts,39.4600012,-0.3689571,False,https://www.idealista.com/inmueble/91498472/,1426,"Piso reformado en Peris y Valero Estupendo piso completamente reformado en avenida Peris y Valero. Esta práctica vivienda dispone de 80 m2 y consta de salón-comedor, cocina con galería, un dormitorio doble y el dormitorio principal con baño en suite equipado con bañera. Además otro baño con ducha. La vivienda cuenta con suelo de parquet, aire acondicionado por conductos, calefacción central, armarios empotrados, así como ventanas dobles. El precio incluye una plaza de garaje. No deje escapar esta oportunidad y consúltenos. Estaremos encantados de atenderle. El piso está ubicado en Avenida Peris y Valero. Una zona consolidada que ofrece todos los servicios necesarios, transporte público, escuelas, pequeños negocios. Cerca del barrio de Ruzafa con numerosos bares y restaurantes y de los Jardines del Turia con posibilidad de practicar deporte. Sin duda un lugar ideal para vivir cómodamente durante todo el año.",False,good,False,1.0,11,{'typology': 'flat'},"{'subtitle': 'En Corts, València', 'title': 'Piso'}",True,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
90325278,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b2/a5/a5/919674583.jpg,W-02J8NG,21,,1900,flat,rent,70,True,2,2,barrio La Seu,València,València,Ciutat Vella,es,La Seu,39.4754624,-0.3751483,False,https://www.idealista.com/inmueble/90325278/,514,"Piso para corta estancia en el centro Moderno apartamento, acogedor y amueblado. Amplio salón comedor con muebles de calidad excelente, muy luminoso y espacioso con cocina americana. Dispone de 2 habitaciones, una pequeña con una cama individual y otra habitación grande con cama doble y un baño moderno. Incluye servicios de Limpieza, Wifi y atención telefónica 24 horas, entre otros. Contacte con nosotros si está interesado, estaremos encantados de atenderle. La vivienda está ubicada en la mejor zona de la plaza de la Reina, cerca de la zona comercial más exclusiva de Valencia. Donde están ubicadas las marcas comerciales más representativas del mercado nacional y internacional. Además, esta zona dispone de todos los servicios necesarios para una vida cómoda.",False,good,False,1.0,27,{'typology': 'flat'},"{'subtitle': 'La Seu, València', 'title': 'Piso'}",True,False,False,False,False,,
